datetime,SP15,NonSpin,RegDown,RegUp,Spin,expected_price,expected_upper,expected_lower,anomaly,is_genuine,anomaly_adjusted,gradcam,volatility
2024-11-24 00:00:00,49.26800333333333,0.71808,12.5,3.7900000000000005,0.77009,55.07202,121.963524,-11.819481,0.007081945339734492,0.33612571773577593,0.007081945339734492,0.0,14.504283188246253
2024-11-24 01:00:00,50.88003333333333,0.69,7.989999999999999,1.19,0.69,75.92361,142.81511,9.0321045,0.008912738289823273,0.39456568212372733,0.008912738289823273,0.0,13.808993531855727
2024-11-24 02:00:00,49.25656,0.5,7.0,1.3387,0.5,66.34293,133.23444,-0.5485687,0.007163164837375621,0.39423262870432124,0.007163164837375621,0.0,13.293330935157007
2024-11-24 03:00:00,48.335119999999996,0.5,5.88,0.67,0.5,73.91787,140.80937,7.026367,0.006781590600875483,0.401276819722567,0.006781590600875483,0.0,12.757408361827768
2024-11-24 04:00:00,47.96646666666667,0.5,5.88,0.55903,0.5,68.37873,135.27023,1.4872284,0.007249655587057775,0.40704589014347986,0.007249655587057775,0.0,12.205602709797141
2024-11-24 05:00:00,47.839133333333336,0.5,5.88,1.99747,0.5,49.783577,116.67508,-17.107925,0.007260263609959697,0.409740427651912,0.007260263609959697,0.0,11.708722508168186
2024-11-24 06:00:00,46.744163333333326,2.75,3.92,3.3200000000000003,2.75,50.378563,117.270065,-16.51294,0.005679738999045536,0.39993113662193774,0.005679738999045536,0.0,11.421628008320699
2024-11-24 07:00:00,45.71043,1.66477,3.08,5.93477,1.66477,44.774445,111.66595,-22.117058,0.00557648271449206,0.4003163526358359,0.00557648271449206,0.0,11.254496871796002
2024-11-24 08:00:00,45.93796666666666,0.5,3.57845,3.01963,0.5,56.37797,123.26947,-10.513531,0.006814010127006901,0.408512136675057,0.006814010127006901,0.0,11.289298407560711
2024-11-24 09:00:00,44.589879999999994,0.5,4.68103,0.85247,0.5,53.66753,120.55904,-13.223972,0.004169708178373689,0.39723127950376097,0.004169708178373689,0.0,11.307324696051992
2024-11-24 10:00:00,40.58372333333333,0.5,3.58898,0.5,0.5,47.586487,114.47799,-19.305016,0.002664037385056844,0.37021028206337636,0.002664037385056844,0.0,11.290328039709141
2024-11-24 11:00:00,39.613746666666664,0.5,3.54914,0.80997,0.5,47.495182,114.38669,-19.39632,0.0016082498984258224,0.40149970939217744,0.0016082498984258224,0.0,11.271430851339096
2024-11-24 12:00:00,40.67360333333334,0.5,3.85,1.0,0.5,57.081505,123.97301,-9.809998,0.002585895060161611,0.40162419061403665,0.002585895060161611,0.0,11.252444537956533
2024-11-24 13:00:00,46.44010333333333,0.5,3.8101,0.96161,0.8839200000000002,57.87971,124.77121,-9.011791,0.006281761548074595,0.48950977712405963,0.006281761548074595,0.0,11.27496088266668
2024-11-24 14:00:00,46.20523,0.5,3.62936,1.42516,0.5,57.418636,124.310135,-9.472866,0.01937882317377807,0.5465059920909043,0.01937882317377807,0.0,11.188077236304759
2024-11-24 15:00:00,34.75675666666667,0.5,4.86455,10.43168,0.5,37.561314,104.45282,-29.330189,0.002193698540427282,0.43135827509684427,0.002193698540427282,0.0,11.196672850598928
2024-11-24 16:00:00,20.140046666666667,0.5,4.89,6.778679999999999,0.5,33.459225,100.35072,-33.432278,0.02046605672497364,0.39644015401727395,0.02046605672497364,0.0,11.578713299807546
2024-11-24 17:00:00,17.134636666666665,0.3,4.23226,1.78613,0.3,26.38683,93.278336,-40.504673,0.07405969503721435,0.5125102939976718,0.07405969503721435,0.0,12.12823440371357
2024-11-24 18:00:00,16.464043333333333,0.3,4.47,1.41082,0.3,20.45334,87.34484,-46.438164,0.07720778812516206,0.5346643425989235,0.07720778812516206,0.0,12.64683750776942
2024-11-24 19:00:00,16.502903333333332,0.5770299999999999,4.470000000000001,1.4170299999999998,0.5770299999999999,18.393993,85.28549,-48.49751,0.026649635193782592,0.4063291682201396,0.026649635193782592,0.0,12.896988297752612
2024-11-24 20:00:00,14.742993333333333,0.3,4.25165,1.53,0.3,26.463346,93.35485,-40.428154,0.025392468518354486,0.3871076449177149,0.025392468518354486,0.0,13.165369856419112
2024-11-24 21:00:00,15.346106666666666,0.75,6.44353,2.44223,0.75,28.413925,95.30543,-38.477577,0.026631423961033858,0.3975664784471253,0.026631423961033858,0.0,13.401302530098743
2024-11-24 22:00:00,16.863393333333335,0.3,7.989999999999999,1.41848,0.3,26.169134,93.06064,-40.722366,0.025432634780199234,0.3873118417849353,0.025432634780199234,0.0,13.663825023930531
2024-11-24 23:00:00,41.530743333333334,0.75,10.06507,1.23991,0.75,35.363365,102.25487,-31.528137,0.004499679060961964,0.15757796582380335,0.004499679060961964,0.0,13.657574117776798
2024-11-25 00:00:00,56.01763666666667,0.5,8.59,2.66769,1.24889,51.60648,118.497986,-15.285023,0.013607797514630893,0.26363075150297033,0.013607797514630893,0.0,13.990617327384271
2024-11-25 01:00:00,57.97275666666667,0.5,7.0,2.74734,0.5,74.58797,141.47946,7.6964645,0.015812522193807632,0.3911263572243294,0.015812522193807632,0.0,14.364387964391403
