datetime,volatility
2023-01-15 20:00:00,18.576989629173557
2023-01-15 21:00:00,19.32584498060905
2023-01-15 22:00:00,19.664798188227987
2023-01-15 23:00:00,19.626562954865786
2023-01-16 00:00:00,19.214128827627423
2023-01-16 01:00:00,19.163104061046113
2023-01-16 02:00:00,19.054472126638395
2023-01-16 03:00:00,19.099979892096723
2023-01-16 04:00:00,19.29827732327727
2023-01-16 05:00:00,19.43717684399197
2023-01-16 06:00:00,19.384084705499575
2023-01-16 07:00:00,19.387382188920544
2023-01-16 08:00:00,19.40297758539835
2023-01-16 09:00:00,19.402062996665546
2023-01-16 10:00:00,19.37465869834682
2023-01-16 11:00:00,19.33350050329865
2023-01-16 12:00:00,19.306330033819414
2023-01-16 13:00:00,19.336841489854727
2023-01-16 14:00:00,19.97858001356599
2023-01-16 15:00:00,21.123023381748133
2023-01-16 16:00:00,21.49232415255738
2023-01-16 17:00:00,20.850821170456037
2023-01-16 18:00:00,19.884712806354848
2023-01-16 19:00:00,18.943623021429946
2023-01-16 20:00:00,18.089385670847726
2023-01-16 21:00:00,17.447657358401305
2023-01-16 22:00:00,17.35077847841219
2023-01-16 23:00:00,17.350426957563823
2023-01-17 00:00:00,17.848862676961076
2023-01-17 01:00:00,19.369455026036814
2023-01-17 02:00:00,20.38485529344735
2023-01-17 03:00:00,21.119246703496266
2023-01-17 04:00:00,21.620015594683764
2023-01-17 05:00:00,21.899814804442766
2023-01-17 06:00:00,21.84382458474286
2023-01-17 07:00:00,21.752838258058233
2023-01-17 08:00:00,21.747232041480395
2023-01-17 09:00:00,21.645071898353383
2023-01-17 10:00:00,21.583241733817136
2023-01-17 11:00:00,21.52590852776459
2023-01-17 12:00:00,21.556845692527503
2023-01-17 13:00:00,21.52226714825663
2023-01-17 14:00:00,21.798721377306695
2023-01-17 15:00:00,21.860817384157954
2023-01-17 16:00:00,21.70432279270004
2023-01-17 17:00:00,22.539741310095742
2023-01-17 18:00:00,24.00793481620449
2023-01-17 19:00:00,25.676742482095502
2023-01-17 20:00:00,27.32691423579586
2023-01-17 21:00:00,28.82783913807627
2023-01-17 22:00:00,29.817403051331798
2023-01-17 23:00:00,29.979809492273745
2023-01-18 00:00:00,30.134712569309965
2023-01-18 01:00:00,30.34360247905291
2023-01-18 02:00:00,30.740361062696465
2023-01-18 03:00:00,31.179899375390054
2023-01-18 04:00:00,31.584383338991476
2023-01-18 05:00:00,31.969489881576422
2023-01-18 06:00:00,32.21665578229237
2023-01-18 07:00:00,32.276320441341035
2023-01-18 08:00:00,33.09001988187417
2023-01-18 09:00:00,33.69111283028431
2023-01-18 10:00:00,34.120941607643644
2023-01-18 11:00:00,34.50758040734514
2023-01-18 12:00:00,35.26437745364419
2023-01-18 13:00:00,38.28042755182685
2023-01-18 14:00:00,40.97484828153828
2023-01-18 15:00:00,43.924285359327655
2023-01-18 16:00:00,43.94156603363942
2023-01-18 17:00:00,42.90107403728819
2023-01-18 18:00:00,41.12086514682948
2023-01-18 19:00:00,38.65498849744255
2023-01-18 20:00:00,35.74406744598977
2023-01-18 21:00:00,32.21355751369655
2023-01-18 22:00:00,28.117948135075764
2023-01-18 23:00:00,25.888712415297462
2023-01-19 00:00:00,26.943168899035168
2023-01-19 01:00:00,29.43966686941139
2023-01-19 02:00:00,31.521963096886964
2023-01-19 03:00:00,32.37841018306281
2023-01-19 04:00:00,32.72787645027445
2023-01-19 05:00:00,32.75043397610163
2023-01-19 06:00:00,32.375303506548256
2023-01-19 07:00:00,31.53922217096484
2023-01-19 08:00:00,31.804212537145265
2023-01-19 09:00:00,32.24913602364369
2023-01-19 10:00:00,32.69616464566696
2023-01-19 11:00:00,33.17049188095039
2023-01-19 12:00:00,33.380613481525934
2023-01-19 13:00:00,32.250924792697994
2023-01-19 14:00:00,31.322076460254976
2023-01-19 15:00:00,29.646949579626767
2023-01-19 16:00:00,29.73669148881742
2023-01-19 17:00:00,30.034050106275597
2023-01-19 18:00:00,30.437044867371007
2023-01-19 19:00:00,31.385939843373528
2023-01-19 20:00:00,32.48798506478923
2023-01-19 21:00:00,33.78322062709442
2023-01-19 22:00:00,34.85238407065768
2023-01-19 23:00:00,35.0934548095405
2023-01-20 00:00:00,34.321597869081224
2023-01-20 01:00:00,32.568480833462694
2023-01-20 02:00:00,30.595648594996053
2023-01-20 03:00:00,29.521887645086075
2023-01-20 04:00:00,28.815223071743297
2023-01-20 05:00:00,28.340241259805826
2023-01-20 06:00:00,28.090004151875238
2023-01-20 07:00:00,28.001653086689302
2023-01-20 08:00:00,28.835657069988816
2023-01-20 09:00:00,29.594169812668532
2023-01-20 10:00:00,30.315187327504475
2023-01-20 11:00:00,30.805592127747428
2023-01-20 12:00:00,31.04345598197065
2023-01-20 13:00:00,30.5589778168696
2023-01-20 14:00:00,29.38062330361277
2023-01-20 15:00:00,27.95608995177677
2023-01-20 16:00:00,28.21175631168946
2023-01-20 17:00:00,29.65643401367523
2023-01-20 18:00:00,31.900980313790413
2023-01-20 19:00:00,34.46626888101454
2023-01-20 20:00:00,37.18454275502041
2023-01-20 21:00:00,39.63653480303061
2023-01-20 22:00:00,41.790186264082145
2023-01-20 23:00:00,42.118958354165876
2023-01-21 00:00:00,41.05044792905498
2023-01-21 01:00:00,39.76701317073068
2023-01-21 02:00:00,38.60908806190117
2023-01-21 03:00:00,37.49482256559041
2023-01-21 04:00:00,36.61610057267404
2023-01-21 05:00:00,35.845572572780966
2023-01-21 06:00:00,35.46781054117947
2023-01-21 07:00:00,35.03810639478217
2023-01-21 08:00:00,35.06606935720913
2023-01-21 09:00:00,35.04371104318551
2023-01-21 10:00:00,35.042612282860134
2023-01-21 11:00:00,35.066960415880395
2023-01-21 12:00:00,35.049823497917174
2023-01-21 13:00:00,34.88754987137444
2023-01-21 14:00:00,33.66209379522259
2023-01-21 15:00:00,32.85700306531415
2023-01-21 16:00:00,32.99595707092966
2023-01-21 17:00:00,34.128814270917104
2023-01-21 18:00:00,36.12479192265929
2023-01-21 19:00:00,37.870785936008204
2023-01-21 20:00:00,39.63401368253626
2023-01-21 21:00:00,41.310847280132606
2023-01-21 22:00:00,42.80684247318008
2023-01-21 23:00:00,43.28747014280531
2023-01-22 00:00:00,43.05867705098851
2023-01-22 01:00:00,41.525060152577375
2023-01-22 02:00:00,40.192299138251194
2023-01-22 03:00:00,39.153124853249736
2023-01-22 04:00:00,38.301865532475524
2023-01-22 05:00:00,37.72276976993567
2023-01-22 06:00:00,37.41509919230308
2023-01-22 07:00:00,37.25160644310839
2023-01-22 08:00:00,36.947664427530015
2023-01-22 09:00:00,36.78396528231848
2023-01-22 10:00:00,36.700662830956546
2023-01-22 11:00:00,36.612420919434314
2023-01-22 12:00:00,36.35975429691853
2023-01-22 13:00:00,35.886834671402944
2023-01-22 14:00:00,35.2334471012163
2023-01-22 15:00:00,34.67426929551348
2023-01-22 16:00:00,34.8597502697065
2023-01-22 17:00:00,36.18310650821569
2023-01-22 18:00:00,37.423699260882
2023-01-22 19:00:00,38.70579192761338
2023-01-22 20:00:00,39.8750466368541
2023-01-22 21:00:00,41.04063961577377
2023-01-22 22:00:00,42.225913606126014
2023-01-22 23:00:00,42.760420671905045
2023-01-23 00:00:00,42.38805813617831
2023-01-23 01:00:00,42.213916749677466
2023-01-23 02:00:00,41.735071424015466
2023-01-23 03:00:00,41.63111956998738
2023-01-23 04:00:00,41.49019357077509
2023-01-23 05:00:00,41.193200396366
2023-01-23 06:00:00,40.87516189482151
2023-01-23 07:00:00,40.62420166832405
2023-01-23 08:00:00,40.64499878153982
2023-01-23 09:00:00,40.77831191625703
2023-01-23 10:00:00,40.863735110104415
2023-01-23 11:00:00,41.06554582459547
2023-01-23 12:00:00,41.37218498538262
2023-01-23 13:00:00,42.58160365715539
2023-01-23 14:00:00,44.78208370698182
2023-01-23 15:00:00,46.140910626042285
2023-01-23 16:00:00,46.10559199678855
2023-01-23 17:00:00,44.78619559227645
2023-01-23 18:00:00,43.2626625146986
2023-01-23 19:00:00,41.60446561304444
2023-01-23 20:00:00,40.0515588387869
2023-01-23 21:00:00,38.440703728440184
2023-01-23 22:00:00,36.320346812772684
2023-01-23 23:00:00,35.2460888096736
2023-01-24 00:00:00,35.69232674227988
2023-01-24 01:00:00,38.10340829629074
2023-01-24 02:00:00,40.45321586996679
2023-01-24 03:00:00,41.97038915348149
2023-01-24 04:00:00,43.04080723546654
2023-01-24 05:00:00,43.83940172565399
2023-01-24 06:00:00,44.26062334018272
2023-01-24 07:00:00,44.4256061805107
2023-01-24 08:00:00,44.67032570484635
2023-01-24 09:00:00,44.850243280065314
2023-01-24 10:00:00,44.91176988258425
2023-01-24 11:00:00,45.073087660188726
2023-01-24 12:00:00,45.553365025209295
2023-01-24 13:00:00,46.626402954045695
2023-01-24 14:00:00,47.962404609895884
2023-01-24 15:00:00,49.01692094878849
2023-01-24 16:00:00,48.97250867504784
2023-01-24 17:00:00,48.628825515122855
2023-01-24 18:00:00,47.605759815540395
2023-01-24 19:00:00,46.98125598862447
2023-01-24 20:00:00,46.420462474089604
2023-01-24 21:00:00,45.63501172307644
2023-01-24 22:00:00,45.1389534667181
2023-01-24 23:00:00,44.57730687832805
2023-01-25 00:00:00,44.628548834944155
2023-01-25 01:00:00,44.7182535236456
2023-01-25 02:00:00,44.73546154744594
2023-01-25 03:00:00,44.750937153595906
2023-01-25 04:00:00,44.72345812979913
2023-01-25 05:00:00,44.64653867829019
2023-01-25 06:00:00,44.563476636192064
2023-01-25 07:00:00,44.56814454379672
2023-01-25 08:00:00,44.61789880176586
2023-01-25 09:00:00,44.65881941764776
2023-01-25 10:00:00,44.720240103663606
2023-01-25 11:00:00,44.78775046694242
2023-01-25 12:00:00,45.12838631247493
2023-01-25 13:00:00,45.356481767741016
2023-01-25 14:00:00,45.67060879601924
2023-01-25 15:00:00,45.96408187811085
2023-01-25 16:00:00,45.8917915446274
2023-01-25 17:00:00,45.38466361704944
2023-01-25 18:00:00,44.85848995404551
2023-01-25 19:00:00,44.397448229591966
2023-01-25 20:00:00,43.54031521739779
2023-01-25 21:00:00,43.19246285901674
2023-01-25 22:00:00,42.70810519674057
2023-01-25 23:00:00,42.31841194660315
2023-01-26 00:00:00,42.78874019741013
2023-01-26 01:00:00,43.10807807622839
2023-01-26 02:00:00,43.31251140837724
2023-01-26 03:00:00,43.447878440759744
2023-01-26 04:00:00,43.83489464511074
2023-01-26 05:00:00,44.172313478066116
2023-01-26 06:00:00,44.320023214513455
2023-01-26 07:00:00,44.19367530299015
2023-01-26 08:00:00,44.52972423749347
2023-01-26 09:00:00,44.8576457494471
2023-01-26 10:00:00,45.1647635353725
2023-01-26 11:00:00,45.4022970771405
2023-01-26 12:00:00,45.06073449751016
2023-01-26 13:00:00,43.888304426156196
2023-01-26 14:00:00,42.64410980128348
2023-01-26 15:00:00,40.9924417913386
2023-01-26 16:00:00,41.010174963389744
2023-01-26 17:00:00,41.24391415399528
2023-01-26 18:00:00,41.36308074850905
2023-01-26 19:00:00,40.907329024813514
2023-01-26 20:00:00,40.595005969328454
2023-01-26 21:00:00,40.07159635753803
2023-01-26 22:00:00,39.74665614591971
2023-01-26 23:00:00,40.14031688087429
2023-01-27 00:00:00,39.22953003880941
2023-01-27 01:00:00,37.77280922208088
2023-01-27 02:00:00,36.234531785537996
2023-01-27 03:00:00,35.00181525535762
2023-01-27 04:00:00,33.556748713688116
2023-01-27 05:00:00,32.30338788777174
2023-01-27 06:00:00,31.48915629981056
2023-01-27 07:00:00,31.15449273308697
2023-01-27 08:00:00,32.56363084080934
2023-01-27 09:00:00,34.0981577295068
2023-01-27 10:00:00,35.605635241783595
2023-01-27 11:00:00,37.00983377683224
2023-01-27 12:00:00,37.844155365234116
2023-01-27 13:00:00,37.41171065081248
2023-01-27 14:00:00,34.50870369174917
2023-01-27 15:00:00,33.514351605067205
2023-01-27 16:00:00,34.25304731329463
2023-01-27 17:00:00,35.618671514167666
2023-01-27 18:00:00,37.16250062494714
2023-01-27 19:00:00,38.91155271185583
2023-01-27 20:00:00,40.6418347180089
2023-01-27 21:00:00,42.48025242503568
2023-01-27 22:00:00,44.455468004719286
2023-01-27 23:00:00,45.190454611927755
2023-01-28 00:00:00,44.22123809459461
2023-01-28 01:00:00,41.182933596417726
2023-01-28 02:00:00,38.01078400341039
2023-01-28 03:00:00,35.02745421292285
2023-01-28 04:00:00,31.788832634779325
2023-01-28 05:00:00,28.25229681243988
2023-01-28 06:00:00,24.934533457009064
2023-01-28 07:00:00,21.793125057345435
2023-01-28 08:00:00,21.895986435698692
2023-01-28 09:00:00,22.08061059818912
2023-01-28 10:00:00,22.21366712566385
2023-01-28 11:00:00,22.34957611917112
2023-01-28 12:00:00,22.575876638830945
2023-01-28 13:00:00,22.713396202357988
2023-01-28 14:00:00,22.48533733942203
2023-01-28 15:00:00,22.368815198211003
2023-01-28 16:00:00,22.380029716807297
2023-01-28 17:00:00,22.604812998668482
2023-01-28 18:00:00,22.95177133575303
2023-01-28 19:00:00,23.995801606675894
2023-01-28 20:00:00,25.560014825269253
2023-01-28 21:00:00,26.92283713413657
2023-01-28 22:00:00,27.81780254578294
2023-01-28 23:00:00,28.022620014539065
2023-01-29 00:00:00,28.34001989278874
2023-01-29 01:00:00,28.935899876455625
2023-01-29 02:00:00,29.50248739769664
2023-01-29 03:00:00,29.992124760238283
2023-01-29 04:00:00,30.2758631891658
2023-01-29 05:00:00,30.561357174180905
2023-01-29 06:00:00,30.77315417258863
2023-01-29 07:00:00,30.892586882738552
2023-01-29 08:00:00,31.128461444545746
2023-01-29 09:00:00,31.292545296481347
2023-01-29 10:00:00,31.381243815404776
2023-01-29 11:00:00,31.442564618198833
2023-01-29 12:00:00,31.47937735121184
2023-01-29 13:00:00,31.269630433088665
2023-01-29 14:00:00,30.77455988223679
2023-01-29 15:00:00,30.707902139846436
2023-01-29 16:00:00,30.697726556724348
2023-01-29 17:00:00,30.765517828721254
2023-01-29 18:00:00,30.74896837062169
2023-01-29 19:00:00,29.953721672191143
2023-01-29 20:00:00,28.109309899912457
2023-01-29 21:00:00,25.64181565944991
2023-01-29 22:00:00,22.94286366108642
2023-01-29 23:00:00,21.907747478415125
2023-01-30 00:00:00,22.469999477282904
2023-01-30 01:00:00,23.401329131664234
2023-01-30 02:00:00,24.424738267007566
2023-01-30 03:00:00,25.221150913577056
2023-01-30 04:00:00,25.95030365236964
2023-01-30 05:00:00,26.56957926815479
2023-01-30 06:00:00,26.96617616552669
2023-01-30 07:00:00,27.061480945604202
2023-01-30 08:00:00,27.11541841034642
2023-01-30 09:00:00,27.130562956856746
2023-01-30 10:00:00,27.167386850046157
2023-01-30 11:00:00,27.210648804131303
2023-01-30 12:00:00,27.404788845395217
2023-01-30 13:00:00,28.321942165129858
2023-01-30 14:00:00,31.34804375995102
2023-01-30 15:00:00,34.26067814213444
2023-01-30 16:00:00,34.22685571616134
2023-01-30 17:00:00,32.759269711484635
2023-01-30 18:00:00,30.7512923348068
2023-01-30 19:00:00,28.242380591601485
2023-01-30 20:00:00,25.723428942058025
2023-01-30 21:00:00,23.294725550055027
2023-01-30 22:00:00,20.917862158723636
2023-01-30 23:00:00,20.257311217482453
2023-01-31 00:00:00,20.834185571762287
2023-01-31 01:00:00,23.65376902602363
2023-01-31 02:00:00,25.702550092751878
2023-01-31 03:00:00,27.06095987689501
2023-01-31 04:00:00,28.14988378707658
2023-01-31 05:00:00,28.78939262677265
2023-01-31 06:00:00,28.823246591002647
2023-01-31 07:00:00,28.538862786967034
