datetime,SP15,NonSpin,RegDown,RegUp,Spin,expected_price,expected_upper,expected_lower,anomaly,is_genuine,anomaly_adjusted,gradcam,volatility
2025-12-02 16:00:00,44.64867,1.5,7.989999999999999,4.550000000000001,1.5,34.678654,103.66293,-34.305622,0.004739312250931777,0.4284478557312727,0.004739312250931777,0.0,8.316652458597396
2025-12-02 17:00:00,45.28324,1.5,5.8568299999999995,2.9500000000000006,1.5,23.250906,92.23518,-45.733368,0.012782389174430867,0.5374105225760584,0.012782389174430867,0.0,8.333246264916538
2025-12-02 18:00:00,44.245290000000004,1.5,4.77,2.71034,1.5,28.528772,97.51305,-40.455505,0.01577023087170157,0.5325323222813141,0.01577023087170157,0.0,8.288725328605526
2025-12-02 19:00:00,41.93812333333333,1.5,4.29,2.0,1.5,25.268105,94.25238,-43.71617,0.015209820475349505,0.5184712993526908,0.015209820475349505,0.0,8.237198423194771
2025-12-02 20:00:00,40.35666,0.62208,4.34,2.12,0.62208,30.425543,99.40982,-38.55873,0.0024139046869200978,0.3915533512139835,0.0024139046869200978,0.0,8.044569723923694
2025-12-02 21:00:00,38.017739999999996,1.22159,7.06,3.815,1.22159,26.984919,95.96919,-41.99936,0.0024612749020679614,0.3826033116230291,0.0024612749020679614,0.0,7.871866494603848
2025-12-02 22:00:00,41.31815,0.6988,7.0,6.560980000000001,0.6988,29.561026,98.5453,-39.42325,0.003943393453073977,0.3728343968489987,0.003943393453073977,0.0,7.8039937169054
2025-12-02 23:00:00,55.77726666666666,1.01,6.109999999999999,1.75951,1.01,49.558083,118.54236,-19.426193,0.014643791188466952,0.26161254659222866,0.014643791188466952,0.0,7.812314648804549
2025-12-03 00:00:00,60.367016666666665,1.26,6.72,2.01,1.26,60.778294,129.76257,-8.205982,0.01856935819567029,0.3634724437590422,0.01856935819567029,0.0,7.837906581105538
2025-12-03 01:00:00,60.34060333333334,2.60535,7.0,2.6153500000000003,2.60535,71.932724,140.91699,2.9484482,0.018515555869721832,0.4102799634745857,0.018515555869721832,0.0,7.80802940806121
2025-12-03 02:00:00,60.44877,1.57878,4.91362,1.57878,1.57878,83.88841,152.87268,14.904137,0.021787787794165726,0.4097256171037682,0.021787787794165726,0.0,7.842341182897481
2025-12-03 03:00:00,59.73985666666667,1.18489,3.0,2.2476700000000003,1.18489,71.816086,140.80035,2.83181,0.01751753925081373,0.40369475182357273,0.01751753925081373,0.0,7.851269577027523
2025-12-03 04:00:00,59.44621333333333,1.1419700000000002,4.01,2.01,1.1419700000000002,74.17174,143.156,5.187462,0.015911167967711033,0.4081477458475328,0.015911167967711033,0.0,7.856657736422877
2025-12-03 05:00:00,59.46303,1.5,4.01,1.5,1.5,63.692562,132.67683,-5.2917137,0.016524111659811477,0.4112317175050568,0.016524111659811477,0.0,7.855236547315662
2025-12-03 06:00:00,58.22760333333333,2.0,4.54,2.0,2.0,61.62043,130.6047,-7.363846,0.016836080694307073,0.3987244793298446,0.016836080694307073,0.0,7.8645639613351195
2025-12-03 07:00:00,55.02771333333334,1.5,5.5,2.0,1.5,61.323784,130.30806,-7.660492,0.013782644258913873,0.377896315287192,0.013782644258913873,0.0,7.836470339220476
2025-12-03 08:00:00,52.78798,1.5,5.5,1.5,1.5,47.299553,116.28383,-21.684723,0.010569794946915248,0.38687086473040794,0.010569794946915248,0.0,7.780638115201078
2025-12-03 09:00:00,52.28718,1.18562,4.5,1.75195,1.18562,51.305023,120.2893,-17.679253,0.009781783420407076,0.40424736886477874,0.009781783420407076,0.0,7.770171621615773
2025-12-03 10:00:00,51.49672,0.5,4.75,1.65745,0.5,54.15343,123.13771,-14.830845,0.00908268146261252,0.40132128592022026,0.00908268146261252,0.0,7.775148053342279
2025-12-03 11:00:00,52.024053333333335,0.5,4.88961,1.7637600000000002,0.5,54.467056,123.45133,-14.51722,0.010875998499582887,0.40428395601708506,0.010875998499582887,0.0,7.776136219248624
2025-12-03 12:00:00,52.415813333333325,0.5,4.34314,1.66927,0.5,56.335785,125.32006,-12.648491,0.012279055307229987,0.40596765406989344,0.012279055307229987,0.0,7.773217528710517
2025-12-03 13:00:00,58.092330000000004,1.5,4.29412,2.7000000000000006,1.5,66.639404,135.62369,-2.3448715,0.01595036345824086,0.3535583978237582,0.01595036345824086,0.0,7.677566439066683
2025-12-03 14:00:00,64.10408666666667,1.5,6.2799999999999985,5.00331,1.5,62.562744,131.54703,-6.4215317,0.024352498512852625,0.4853917270741871,0.024352498512852625,0.0,7.632872663653716
2025-12-03 15:00:00,60.92432,1.5,8.41927,5.279999999999999,1.5,47.618805,116.60308,-21.36547,0.056689673543124194,0.5144113165445077,0.056689673543124194,0.0,7.791681469220607
2025-12-03 16:00:00,45.74946666666667,1.5,11.120759999999999,4.34972,1.5,28.424545,97.40882,-40.55973,0.004668460725152174,0.38884627867776944,0.004668460725152174,0.0,7.74430353984554
2025-12-03 17:00:00,47.09537,1.5,5.38,2.69929,1.5,29.26259,98.246864,-39.721687,0.015357125041501093,0.5301360944819198,0.015357125041501093,0.0,7.6752203281051505
2025-12-03 18:00:00,45.949209999999994,1.5000000000000002,4.92537,1.5000000000000002,1.5000000000000002,30.53123,99.5155,-38.453045,0.019039521422851938,0.531473885820681,0.019039521422851938,0.0,7.598337083660756
